""	WT_1	WT_2	Y2_1	Y2_2	YT_1	YT_2
RAB6C-AS1	1	0	2	9	19	5
RAB6C	5	1	60	61	77	6
ENSG00000284619	0	0	0	0	0	0
ENSG00000286058	57	35	0	1	11	0
ENSG00000250207	0	0	0	0	0	0
SSBP3P6	321	252	550	306	824	264
ARHGAP42P2	0	0	0	0	1	0
FAR2P1	0	0	0	0	0	0
KLF2P1	0	0	0	0	0	0
ENSG00000296048	0	0	0	0	0	0
CYP4F27P	1	0	0	0	0	0
POTEF	12	7	11	3	5	0
ENSG00000228471	0	0	0	0	0	0
POTEF-AS1	0	0	0	0	0	0
RNU6-1049P	0	0	0	0	0	0
MED15P9	20	14	0	0	0	0
CCDC74B	275	211	197	174	756	387
SMPD4	5760	4984	9722	4314	6793	3346
MZT2B	826	745	1543	429	1764	1340
TUBA3E	3	2	4	1	3	1
ENSG00000227632	0	0	0	0	1	0
ENSG00000299827	0	1	2	1	0	1
RHOQP3	3	4	39	33	82	11
NOC2LP1	18	25	118	13	42	13
ENSG00000293150	0	0	0	0	0	0
ENSG00000234398	0	0	0	0	0	0
MED15P5	0	0	0	0	0	0
MTND1P29	0	0	0	0	0	0
MTND2P22	0	0	0	0	0	0
MTCO1P7	0	0	0	0	0	0
MTCO2P7	0	0	0	0	0	0
MTATP6P7	0	0	0	0	0	0
MTCO3P7	0	0	0	0	0	0
MTND3P15	0	0	0	0	0	0
ENSG00000284171	0	0	0	0	0	0
MTND4P27	0	0	0	0	0	0
MTND5P29	0	0	0	0	0	0
MTND6P8	0	0	0	0	0	0
MTCYBP8	0	0	0	0	0	0
RPL19P4	0	0	1	1	4	0
TEKT4P3	0	0	0	0	0	0
ENSG00000224352	0	0	0	0	0	0
CCDC115	425	445	1123	687	1357	798
IMP4	2091	2050	4275	2915	3190	1150
PTPN18	726	643	748	951	2304	802
ENSG00000310390	0	1	2	0	1	3
ENSG00000307164	0	0	0	0	0	0
FAR2P2	97	72	320	343	820	342
ENSG00000297512	0	0	0	1	1	1
KLF2P2	0	0	0	0	1	0
ENSG00000290599	0	0	0	0	0	0
CYP4F62P	0	0	0	0	0	0
POTEI	1	2	28	15	26	1
RNU6-473P	0	0	0	0	0	0
ENSG00000225819	0	0	0	0	0	0
CFC1B	0	0	0	0	0	0
ENSG00000225341	0	0	0	0	0	0
PRSS40B	0	0	0	0	0	0
PRSS40A	0	0	0	0	0	0
ENSG00000232408	0	0	0	0	0	0
ENSG00000296239	0	0	0	0	0	0
CFC1	0	0	1	0	0	0
ENSG00000296255	0	0	0	0	0	0
POTEJ	0	1	6	0	1	0
RNU6-848P	0	0	0	0	0	0
CYP4F30P	3	1	0	0	0	0
FAR2P3	0	0	0	0	0	0
KLF2P3	0	0	0	0	0	0
ENSG00000290700	59	50	8	5	20	6
GPR148	2	0	0	0	0	0
ENSG00000229797	4	0	3	4	0	0
AMER3	5	10	23	22	8	6
CYCSP8	0	0	0	0	0	0
ENSG00000297211	0	1	0	0	1	0
ENSG00000303210	4	1	1	1	3	0
ENSG00000294249	0	0	0	0	1	0
ARHGEF4-AS1	20	14	10	10	32	14
ARHGEF4	293	262	336	124	350	198
ENSG00000281159	0	0	0	0	0	0
ENSG00000281516	0	0	0	0	0	0
ENSG00000295884	1	0	0	0	2	0
SMIM39	6	2	5	3	2	5
FAM168B	3542	3186	5606	3030	6582	3593
PLEKHB2	4658	4341	7971	4767	7537	4094
ENSG00000285819	0	0	0	0	0	0
NEK2P4	2	1	3	9	9	3
ENSG00000225448	0	0	0	0	0	0
NF1P8	0	0	0	0	0	0
MED15P8	0	0	0	0	0	0
POTEE	5	23	403	106	339	29
RNU6-127P	0	0	0	0	0	0
ENSG00000290654	0	0	0	0	0	0
FAR2P4	0	0	0	0	0	0
ENSG00000297317	0	1	0	0	0	0
KLF2P4	0	1	0	0	0	0
ENSG00000284604	0	0	0	0	0	0
ARHGAP42P1	0	1	6	0	1	0
ENSG00000284706	0	0	0	0	0	0
SSBP3P2	8	9	39	37	54	10
RAB6D	15	16	112	91	142	32
ENSG00000283303	1	0	0	4	1	0
MTCYBP10	0	0	0	0	0	0
MTND6P10	0	0	0	0	0	0
MTND5P23	0	0	0	0	0	0
MTND4P21	0	0	0	0	0	0
ENSG00000284003	0	0	0	0	0	0
MTND3P18	0	0	0	0	0	0
MTCO3P18	0	0	0	0	0	0
MTATP6P4	0	0	0	0	0	0
MTCO2P18	0	0	0	0	0	0
MTCO1P18	0	0	0	0	0	0
MTND2P18	0	0	0	0	0	0
MTND1P26	0	0	0	0	0	0
LINC01120	0	0	0	0	0	0
MED15P3	0	0	0	0	0	0
ENSG00000276460	0	0	0	0	0	0
ENSG00000306208	14	14	12	18	17	8
ENSG00000284659	0	0	0	0	0	0
GNAQP1	28	33	39	25	50	20
NOC2LP2	16	15	72	15	36	10
RHOQP2	53	42	116	148	233	59
ENSG00000273073	1	1	2	2	2	0
MZT2A	810	697	1510	543	1669	864
TUBA3D	5	8	9	6	9	5
MIR4784	0	0	0	0	0	0
SMPD4BP	475	375	680	315	720	379
CCDC74A	358	269	299	315	1001	445
ENSG00000297179	0	0	0	0	0	0
MED15P4	0	0	0	0	0	0
ENSG00000297200	0	0	0	0	0	0
ENSG00000286208	0	0	0	0	0	0
POTEKP	0	0	2	2	7	0
RNU6-617P	0	0	0	0	0	0
LINC01087	0	0	0	0	0	0
GRAMD4P8	0	0	0	0	0	0
LINC03124	132	129	164	131	296	165
ENSG00000288031	5	0	6	1	2	3
NBEAP2	0	0	0	4	1	1
TOMM40P4	115	153	373	28	110	93
CDRT15P4	0	0	0	0	0	0
CDRT15P3	1	0	0	0	0	2
ENSG00000301672	0	0	0	0	0	0
ENSG00000308450	0	0	0	0	0	0
ENSG00000274353	1	2	0	0	0	1
ENSG00000229203	0	0	0	0	1	0
ENSG00000294242	0	0	0	0	0	0
ENSG00000232760	0	0	0	0	0	0
ENSG00000244337	0	0	0	0	0	0
ENSG00000235615	0	0	0	0	0	0
ENSG00000306116	0	0	0	0	0	0
LINC01945	12	8	11	11	38	28
ENSG00000287414	2	1	0	4	5	2
ENSG00000226886	0	0	0	0	0	0
BNIP3P46	0	0	0	0	0	0
ENSG00000225594	0	0	0	0	0	0
ENSG00000227745	0	0	0	0	0	0
ANKRD30BL	0	0	0	0	0	0
RNU6-1132P	0	0	0	0	0	0
RNA5-8SP5	0	0	0	0	0	0
MIR663B	0	0	0	0	0	0
CDC27P1	11	7	22	21	34	1
ENSG00000290902	8	3	6	8	23	14
ENSG00000230803	0	0	0	0	0	0
ZNF285CP	1	0	0	0	0	2
ENSG00000309125	0	0	0	0	0	0
ENSG00000272769	3	0	1	1	5	1
ENSG00000286833	3	0	2	8	11	3
FAM201B	6	2	2	0	5	3
RNU6-175P	0	0	0	0	0	0
ENSG00000310331	0	2	0	0	0	1
GPR39	37	33	4	10	23	9
YBX1P7	0	0	0	0	0	0
RN7SKP103	0	0	0	0	0	0
LYPD1	120	131	46	84	301	97
ENSG00000230065	0	0	0	0	0	0
NCKAP5	38	29	41	166	501	169
ENSG00000286068	0	0	0	0	0	0
ENSG00000228721	0	0	0	0	0	1
NCKAP5-AS1	0	0	0	0	0	0
ENSG00000279512	0	0	0	0	0	0
NCKAP5-AS2	26	16	24	49	150	39
RNU6-579P	0	0	0	0	6	3
RN7SKP154	0	0	0	0	0	0
NCKAP5-IT1	0	0	0	0	0	0
ENSG00000223430	0	0	0	0	0	0
RN7SKP93	0	0	0	0	0	0
ENSG00000308040	0	0	0	0	0	0
ENSG00000301734	0	0	0	5	3	0
ENSG00000297218	0	0	0	0	0	0
ENSG00000286697	0	0	0	0	0	0
ENSG00000299039	0	0	0	0	0	0
MGAT5	1884	1901	2888	1758	3044	1351
MIR3679	0	0	0	0	0	0
ENSG00000289534	0	0	0	0	0	0
RNA5SP104	0	0	0	0	0	0
EDDM3CP	0	0	0	0	0	0
TMEM163	54	57	44	61	209	79
ENSG00000297469	2	0	0	0	0	0
ENSG00000287463	0	0	1	0	1	0
CCNT2-AS1	129	149	192	199	328	114
ENSG00000297435	0	0	0	0	0	0
VDAC2P4	0	0	0	0	0	0
ENSG00000228098	0	0	0	0	0	0
ENSG00000297488	3	3	6	7	10	2
ACMSD	0	0	0	0	1	0
MIR5590	0	0	0	0	0	0
CCNT2	1821	1719	3092	3713	5824	1866
MAP3K19	0	0	0	0	0	0
RAB3GAP1	1966	1804	3554	3103	4994	1725
SNORA40B	1	2	1	1	3	0
ZRANB3	455	452	627	558	1029	432
G3BP1P1	2	2	14	5	7	3
R3HDM1	2891	2332	4444	6250	9785	2531
ENSG00000308733	0	0	0	0	0	0
RNU6-512P	0	0	0	0	0	0
MIR128-1	0	0	0	0	0	0
UBXN4	3659	3479	6948	7848	8770	2989
ENSG00000308748	0	0	0	0	0	0
LCT	0	2	2	3	0	0
LCT-AS1	0	0	0	0	0	0
MCM6	8698	8497	11971	8008	11775	4972
MANEALP1	0	0	0	0	0	0
DARS1	5994	5935	7774	9139	15149	5390
DARS1-AS1	24	21	20	21	61	32
ENSG00000299516	0	0	0	0	1	0
ENSG00000299532	0	0	0	0	0	0
ENSG00000301956	0	0	0	0	0	0
CXCR4	81	67	71	121	511	207
ENSG00000289974	0	1	0	1	0	0
ENSG00000304642	0	0	0	0	0	0
ENSG00000304665	0	0	0	0	0	0
ENSG00000304710	0	0	0	0	0	0
ENSG00000304730	0	0	0	0	0	0
HNRNPKP2	449	439	549	564	644	413
ENSG00000279024	0	0	0	0	0	0
ENSG00000305745	0	0	0	0	0	0
ENSG00000308974	0	0	0	0	0	0
ENSG00000300665	0	0	0	0	0	0
UBBP1	0	1	9	1	5	0
RN7SKP141	0	0	0	0	0	0
ENSG00000305987	0	0	0	0	0	0
ENSG00000304503	0	0	0	0	0	0
SMC4P1	0	0	0	0	0	0
THSD7B	121	123	274	115	94	58
ENSG00000310162	0	0	0	0	0	0
RNA5SP105	0	0	0	0	0	0
ENSG00000298715	0	0	0	0	0	0
ENSG00000302506	0	0	0	0	0	0
HNMT	82	109	45	67	105	43
ENSG00000309081	0	0	0	0	0	0
ENSG00000295368	0	0	0	0	1	0
SPOPL-DT	14	5	19	10	31	9
LINC01832	0	0	0	0	0	0
ENSG00000309721	0	0	0	0	0	0
RPL15P5	4	12	114	37	94	4
YWHAEP5	10	11	165	63	175	10
IDI1P1	0	0	2	0	11	0
RNF14P1	0	0	0	0	0	0
ENSG00000230569	0	0	0	0	0	0
SPOPL	294	336	640	503	682	301
ENSG00000309742	0	0	0	0	0	0
ENSG00000260059	0	0	0	0	0	0
LINC02631	1	0	1	1	0	0
NXPH2	38	48	14	22	73	26
RN7SKP286	0	0	0	0	0	0
YY1P2	1	0	0	0	0	0
AHCYP4	0	0	0	0	0	0
ENSG00000306916	0	0	0	0	0	0
ENSG00000287147	0	0	0	0	0	0
ENSG00000300475	0	0	0	0	0	0
ENSG00000226939	0	0	0	0	0	0
ENSG00000308046	0	0	0	0	0	0
ENSG00000302228	0	0	0	0	0	0
ENSG00000229131	0	0	0	1	0	0
MRPS18BP2	0	0	0	0	0	0
RPL9P13	0	0	0	0	0	0
ENSG00000223554	0	0	0	0	0	0
RN7SL283P	0	0	0	0	0	0
ENSG00000295963	0	0	0	0	0	0
LINC01853	0	0	0	0	0	0
ENSG00000296490	0	0	0	0	0	0
ENSG00000300471	0	0	0	0	0	0
MTCO1P44	0	0	0	0	0	0
MTND2P19	0	0	0	0	0	0
MTND1P27	0	0	0	0	0	0
LRP1B	1	1	8	3	13	6
ENSG00000277306	0	0	0	0	0	0
MIR7157	0	0	0	0	0	0
COPRSP1	0	0	0	0	0	0
LRRC57P1	0	0	0	0	0	0
RNU6-904P	0	0	0	0	0	0
RPS16P3	0	0	0	0	0	0
ENSG00000299583	0	0	0	0	0	0
ENSG00000309979	0	0	0	0	0	0
ENSG00000244125	0	0	1	0	0	0
ENSG00000297697	0	0	0	0	0	0
UBE2V1P14	0	0	0	0	0	0
ENSG00000310172	0	0	0	0	0	0
RRN3P4	0	0	0	0	0	0
ENSG00000303809	0	0	0	0	0	0
ENSG00000303845	0	0	0	0	0	0
ENSG00000303865	0	0	0	0	0	0
KYNU	9	3	14	19	8	4
ENSG00000303829	0	0	0	0	0	0
SFXN4P1	0	0	0	0	0	0
ENSG00000306677	0	0	0	0	0	0
ARHGAP15	1	2	1	0	10	1
MTCYBP11	0	0	0	0	0	0
MTND6P11	0	0	0	0	0	0
MTND5P24	0	0	0	0	0	0
MTND4P22	0	0	0	0	0	0
MTND4LP12	0	0	0	0	0	0
MTND3P9	0	0	0	0	0	0
MTCO3P5	0	0	0	0	0	0
MTATP6P5	0	0	0	0	0	0
MTCO2P5	0	0	0	0	0	0
ENSG00000306657	0	0	0	0	0	0
ENSG00000257284	0	0	0	0	0	0
ENSG00000228655	0	0	0	0	0	0
ENSG00000283994	0	0	0	0	0	0
ARHGAP15-AS1	1	0	0	0	0	0
ENSG00000236356	0	0	0	0	0	0
ENSG00000295706	0	1	0	0	0	0
ENSG00000295690	0	0	0	0	0	0
ENSG00000295721	0	0	0	0	0	0
ENSG00000307787	0	1	0	0	0	0
ENSG00000232377	1	0	0	0	4	0
GTDC1	823	735	1052	1303	2449	735
ZEB2	99	109	66	1059	3279	743
ENSG00000283118	0	0	1	0	0	0
ENSG00000307107	0	0	0	0	0	0
ENSG00000279166	0	0	0	0	0	0
ENSG00000307150	0	0	0	0	5	0
ZEB2-AS1	1	2	0	6	19	5
ENSG00000275372	0	0	0	0	0	0
ENSG00000273537	0	0	0	0	0	0
ENSG00000277444	0	0	0	0	0	0
LINC01412	0	0	0	0	0	0
LINC02993	0	0	1	0	15	4
ENSG00000305913	0	0	0	0	0	0
ENSG00000305976	0	0	0	0	0	0
ENSG00000305952	0	0	0	0	0	0
ENSG00000308235	0	0	0	0	0	0
TEX41	18	14	82	62	56	16
ENSG00000299078	0	0	0	0	0	0
ENSG00000299044	0	0	0	0	0	0
ENSG00000234940	0	0	0	0	0	0
ENSG00000299118	0	0	0	0	0	0
ENSG00000276706	0	0	0	0	0	0
SGCEP1	0	0	0	0	0	0
ENSG00000298975	0	0	0	0	0	0
LINC01966	0	0	0	0	0	0
ENSG00000299009	0	0	2	0	0	0
ENSG00000309192	0	0	0	0	0	0
ENSG00000235435	0	0	0	0	0	0
RPL6P5	0	0	0	0	0	0
ENSG00000225107	0	0	0	0	0	0
ENSG00000286225	0	0	0	0	0	0
ENSG00000226218	0	0	0	0	0	0
ENSG00000304069	0	0	0	0	0	0
ENSG00000298866	0	0	0	0	0	0
ENSG00000302160	0	0	0	0	0	0
METAP2P1	0	0	0	0	0	0
ENSG00000300879	0	0	0	0	0	0
ENSG00000233842	0	0	1	0	0	0
ENSG00000279876	0	0	0	0	0	0
ENSG00000302944	0	0	0	0	0	0
ENSG00000294518	0	0	0	0	0	0
RNU7-2P	0	0	0	0	0	0
RPL17P12	0	0	0	0	0	0
ENSG00000295757	1	0	1	0	0	0
OTX2P2	0	0	0	0	0	0
PABPC1P2	0	1	1	1	0	0
LINC01911	0	0	0	0	0	0
ENSG00000304047	0	0	2	0	0	0
ENSG00000271583	0	0	0	0	0	0
ENSG00000302891	0	0	0	0	0	0
ENSG00000287847	0	0	0	0	0	0
ENSG00000303821	0	0	0	0	0	0
RNU6-692P	0	0	0	0	0	0
RNU6-715P	0	0	0	0	0	0
ENSG00000308424	0	0	1	0	0	0
RNA5SP106	0	0	0	0	0	0
ENSG00000229143	0	0	0	0	0	0
ENSG00000308638	0	0	0	0	0	0
ACVR2A	458	430	752	999	1921	601
RNU6-1275P	0	0	0	0	0	0
ENSG00000223911	0	0	0	0	0	0
ORC4	1827	1716	2777	2653	3964	1536
MBD5	402	333	594	853	1466	409
ENSG00000310327	0	0	0	0	0	0
ENSG00000281469	1	0	1	0	3	0
ENSG00000281772	0	0	0	0	0	0
ENSG00000310296	0	0	0	0	0	0
ENSG00000212181	0	0	0	0	0	0
USP12P2	0	1	0	0	0	0
ENSG00000307335	0	0	0	0	0	0
ENSG00000307317	0	0	0	0	0	0
RPS29P8	0	0	0	0	0	0
ENSG00000294568	0	0	0	0	0	0
EPC2	725	631	1484	1851	2306	608
RNU2-9P	0	0	0	0	0	0
UBBP3	0	0	0	0	0	0
ENSG00000309130	0	0	0	0	0	0
KIF5C-AS1	0	0	0	0	0	0
RPS20P13	1	0	0	0	0	0
USP8P2	1	1	6	4	3	0
KIF5C	3857	3165	6408	6057	8652	2849
ENSG00000289474	0	0	2	2	4	1
ENSG00000286167	0	0	0	0	0	0
ENSG00000296946	0	0	0	0	0	0
LYPD6B	47	36	87	69	35	11
TXNP5	0	0	6	1	4	1
ENSG00000286335	0	0	0	0	0	0
ENSG00000298483	0	0	0	0	0	0
ENSG00000297297	0	0	0	0	0	0
FAM8A3P	0	0	0	2	0	0
LYPD6	397	305	272	261	479	170
RPL17P13	0	0	0	0	0	0
MMADHC	2646	2606	6372	3596	5167	2859
MMADHC-DT	1	2	5	4	11	2
RNU6-601P	0	0	0	0	0	0
LINC01931	0	0	1	0	0	0
ENSG00000299519	0	0	0	0	0	0
ENSG00000305698	0	0	0	0	0	0
ENSG00000286081	0	0	0	0	0	0
LINC01818	0	0	0	0	0	0
LINC01817	0	0	0	0	0	0
ENSG00000306042	0	0	0	0	0	0
ENSG00000300770	0	0	0	0	0	0
RND3	1694	1662	6910	7514	10581	3761
ENSG00000307288	0	0	0	0	0	0
ENSG00000302203	1	1	3	7	1	1
LINC01920	0	0	0	0	0	0
ENSG00000237220	0	0	0	0	0	0
ENSG00000232359	0	0	0	0	1	0
LINC02612	0	0	0	0	0	0
ENSG00000303150	0	0	1	3	2	0
ENSG00000295210	0	0	0	0	0	0
ENSG00000222031	0	1	0	1	1	0
ENSG00000228064	0	0	0	0	0	0
ENSG00000304401	0	0	0	0	0	0
ENSG00000236885	0	0	0	0	0	0
ENSG00000305708	0	0	0	0	0	0
ENSG00000294262	0	1	3	2	0	0
FABP5P10	0	0	3	0	1	0
RBM43	176	174	199	237	291	78
NMI	95	98	299	283	127	48
ENSG00000301424	0	0	0	0	0	0
ENSG00000295625	1	0	2	1	0	0
TNFAIP6	0	5	5	11	2	1
MIR4773-2	0	0	0	0	0	0
MIR4773-1	0	0	0	0	0	0
RN7SL124P	0	0	0	0	0	0
RIF1	3083	2427	4977	4499	6082	1963
NEB	57	28	79	86	62	27
ARL5A	1408	1416	2054	2321	2934	1023
ENSG00000288066	0	0	0	0	0	0
ENSG00000283228	0	0	0	0	0	0
CACNB4	179	169	181	283	562	222
ENSG00000301828	0	0	0	0	0	0
ENSG00000225214	1	1	1	0	1	0
ENSG00000299271	0	0	0	0	0	0
STAM2	408	363	909	858	909	306
ENSG00000304591	0	0	0	0	0	0
RPL30P2	0	0	0	0	0	0
ENSG00000286234	1	0	2	5	12	1
ENSG00000304568	0	0	0	0	0	0
FMNL2	2060	1893	2846	3038	4464	1354
ENSG00000298252	0	0	0	0	0	0
NUDCP1	1	0	4	6	3	3
ENSG00000287085	2	5	5	3	2	0
ENSG00000270776	0	0	0	0	0	0
ENSG00000286207	7	0	5	14	14	5
PRPF40A	7380	7139	11364	15219	17708	5128
ARL6IP6	1631	1462	2594	2718	4196	1461
ENSG00000234932	0	0	0	0	0	0
UBQLN4P2	0	0	0	0	0	0
ATP5PBP4	0	0	0	0	0	0
ENSG00000224612	0	0	0	0	0	0
ENSG00000226338	0	0	1	0	0	0
ENSG00000306220	0	0	0	0	0	0
ENSG00000305850	0	0	0	0	0	0
LINC01850	0	0	0	0	0	0
RPL23AP29	0	0	0	0	0	0
ENSG00000227400	2	0	2	13	3	0
TUBAP13	0	0	0	0	0	0
ENSG00000200377	0	0	0	0	0	0
RPRM	379	329	3100	566	561	491
ENSG00000301085	51	49	220	228	158	62
DNAJA1P2	0	0	0	0	0	0
GALNT13	417	421	1136	1278	1842	575
PHB1P4	1	2	15	2	5	2
GALNT13-AS1	0	0	0	0	0	0
ENSG00000238004	0	0	0	0	0	0
ENSG00000298255	0	0	0	0	0	0
RNA5SP107	0	0	0	0	0	0
ENSG00000287900	3	2	1	4	8	1
KCNJ3	14	13	16	11	57	13
ENSG00000293581	0	1	1	0	1	0
ENSG00000305603	0	0	0	0	0	0
CBX3P6	0	0	0	0	0	0
ENSG00000230991	0	0	0	0	0	0
ENSG00000299825	0	0	0	0	0	0
RNU6-1001P	0	0	0	0	0	0
ENSG00000309901	0	0	0	0	0	0
MTCO1P45	0	0	0	0	0	0
MTND2P20	0	0	0	0	0	0
ATP5F1AP2	0	0	0	0	0	0
ENSG00000293112	0	0	9	6	8	0
MTND4P28	0	0	0	0	0	0
MTND5P30	0	0	0	0	0	0
MTND6P9	0	0	0	0	0	0
MTCYBP9	0	0	0	0	0	0
RNU6-546P	0	0	0	0	0	0
ENSG00000305077	0	0	0	0	0	0
ENSG00000286679	0	0	0	0	0	0
ENSG00000304068	16	5	21	24	3	3
ENSG00000301846	0	0	0	0	0	0
LINC01876	97	56	117	149	189	55
HEBP2P1	0	0	0	0	0	0
NR4A2	54	37	27	35	94	37
ENSG00000309294	14	23	16	16	54	20
ENSG00000310173	0	0	0	0	0	0
GPD2	2643	2543	2796	2810	4334	1523
LINC01958	1	0	0	0	0	0
ENSG00000299347	274	233	4	6	6	0
RPLP0P7	0	0	0	0	0	0
ENSG00000287048	7	9	3	0	4	0
ENSG00000286530	0	0	0	0	0	0
ENSG00000299382	0	0	0	0	0	0
CDK7P1	19	13	49	13	30	5
GALNT5	12	4	7	17	31	9
RN7SKP281	0	0	0	0	0	0
ERMN	7	11	13	2	3	0
FAM133DP	308	271	495	477	583	185
CYTIP	3	6	13	12	14	3
ACVR1C	58	38	66	87	89	30
ENSG00000234584	1	2	1	2	8	0
ACVR1	615	552	1267	1044	1351	468
UPP2	2	4	3	4	0	3
ENSG00000270557	9	11	14	15	10	7
RNU6-436P	0	0	0	0	0	0
ENSG00000271320	0	0	0	0	0	1
MTA3P1	0	0	0	0	0	0
RNU6-932P	0	0	0	0	0	0
PTP4A1P1	0	0	3	0	0	0
ENSG00000304835	1	0	0	0	2	1
CCDC148-AS1	0	0	0	0	0	0
CCDC148	18	15	21	34	83	20
HNRNPDLP2	0	0	0	0	0	0
RN7SL393P	0	0	0	0	0	0
PKP4	3701	3360	4494	4948	9084	2641
ENSG00000289488	0	0	0	1	0	0
RPL7AP22	0	2	4	0	0	0
PKP4-AS1	1	0	0	6	10	5
ENSG00000228586	0	0	0	0	0	0
ENSG00000231675	0	0	0	0	0	0
DAPL1	0	0	0	0	0	0
ENSG00000286621	0	0	0	0	0	0
OR7E89P	0	0	0	0	0	0
OR7E28P	0	0	0	0	0	0
ENSG00000300514	0	0	0	0	0	0
OR7E90P	0	0	0	0	0	0
RNU2-21P	0	0	0	0	0	0
ENSG00000307237	0	0	0	0	0	0
TANC1	404	346	629	503	945	333
ENSG00000305402	390	336	403	216	287	228
BTF3L4P2	67	134	510	281	478	126
RNU6-580P	0	0	0	0	0	0
GSTM3P2	0	0	0	0	0	0
MIR6888	0	0	0	0	0	0
ENSG00000296615	0	0	0	0	1	0
WDSUB1	228	220	468	269	346	180
BAZ2B	629	527	1283	1903	2913	779
ENSG00000223642	0	0	0	0	0	0
ENSG00000270893	0	0	0	0	0	0
CAPZA1P2	0	0	0	0	0	0
ENSG00000310412	1	2	0	0	5	2
BAZ2B-AS1	110	97	135	211	515	118
ENSG00000226266	16	12	27	41	31	12
RPS3AP13	0	0	0	0	0	0
MARCHF7	4112	3791	6061	7280	10341	3395
CD302	47	55	43	152	311	71
LY75-CD302	0	0	0	0	0	0
ENSG00000287091	2	1	2	0	2	2
LY75	71	67	43	49	57	17
ENSG00000227055	1	0	0	0	0	0
ENSG00000295762	8	18	2	4	3	2
PLA2R1	89	65	128	86	87	32
ENSG00000299135	0	0	0	0	0	0
ITGB6	0	0	0	0	0	0
ENSG00000303120	0	0	0	0	0	0
LINC02478	2	3	0	8	10	4
ENSG00000300196	0	0	0	0	0	0
RBMS1	2017	1844	3972	3924	4292	1379
MIR4785	0	0	0	0	0	0
ENSG00000302735	0	0	0	0	0	0
ENSG00000294225	0	0	0	0	0	0
ENSG00000307318	0	0	0	0	0	0
ENSG00000279844	0	1	1	2	0	0
RN7SL423P	0	0	0	0	0	0
ENSG00000299704	1	0	0	0	1	0
ENSG00000232337	0	0	0	0	0	0
TANK-AS1	0	0	0	1	0	0
TANK	469	417	858	973	1459	497
PSMD14-DT	2	0	3	2	1	2
LINC01806	66	61	137	124	75	19
ENSG00000225813	3	0	0	0	0	0
PSMD14	3948	3984	8096	6224	9199	3847
MXRA7P1	37	29	63	21	94	30
RNA5SP108	0	1	3	0	4	0
ENSG00000310102	0	0	0	0	0	0
TBR1	0	0	0	4	2	1
ENSG00000224076	0	0	0	0	0	0
ENSG00000251621	0	0	0	0	0	0
SLC4A10	18	19	34	18	20	9
ENSG00000280105	0	0	0	0	0	0
AHCTF1P1	630	561	763	1355	1997	589
ENSG00000299138	0	0	0	0	0	0
ENSG00000238570	0	0	0	0	0	0
MTNAP1P1	0	0	0	0	0	0
ENSG00000288091	0	0	0	0	0	0
KRT18P46	0	0	0	0	0	0
RPEP5	0	0	0	0	0	0
ENSG00000296511	0	0	0	0	0	0
DPP4	190	180	302	291	473	128
DPP4-DT	1	3	6	10	8	0
ENSG00000309217	0	0	2	1	0	0
TIMM8AP1	0	0	0	0	0	0
EIF3EP2	0	0	0	0	0	0
ENSG00000233397	0	0	0	0	0	0
ENSG00000236841	0	0	0	0	0	0
GCG	0	0	0	0	0	0
FAP	0	0	0	0	0	0
ENSG00000304135	0	0	0	0	0	0
ENSG00000302459	0	0	0	0	0	0
IFIH1	43	39	92	56	56	22
GCA	1265	1207	1616	1594	2726	1042
KCNH7	17	27	39	73	109	30
ENSG00000295084	0	0	0	0	0	0
RNA5SP109	0	0	0	0	0	0
ENSG00000305701	0	0	0	0	0	0
KCNH7-AS1	0	0	0	0	0	0
ENSG00000294663	0	1	1	2	0	0
ENSG00000294681	0	0	0	0	0	0
ENSG00000294636	0	0	0	0	0	0
ENSG00000310257	0	0	0	0	0	0
ENSG00000300078	0	0	0	0	0	0
RPL7P61	0	0	0	0	0	0
ENSG00000302578	0	0	0	0	0	0
ENSG00000294806	0	0	0	0	0	0
RNU6-627P	0	0	0	0	0	0
ENSG00000305231	0	0	0	0	0	0
ENSG00000305215	0	0	0	0	0	0
FIGN	520	402	840	1123	1734	519
ENSG00000237844	0	0	0	1	0	0
ENSG00000309554	0	0	0	0	0	0
ENSG00000301733	0	0	0	0	0	0
ENSG00000308320	0	0	0	0	0	0
ENSG00000306510	0	1	0	0	0	0
PRPS1P1	0	0	0	0	0	0
CYP2C56P	0	0	0	0	0	0
ENSG00000303352	0	0	0	0	0	0
GRB14	268	219	356	348	364	129
ENSG00000277998	153	291	1112	426	903	350
COBLL1	79	93	113	151	88	29
ENSG00000224331	0	0	0	0	0	0
SNORA70F	0	0	0	0	0	0
ENSG00000236283	0	0	0	2	0	0
RNA5SP110	0	0	0	0	0	0
SLC38A11	0	0	0	0	0	0
RNA5SP111	0	0	0	0	0	0
ENSG00000305100	0	0	0	0	0	0
SCN3A	3	2	34	51	92	26
SCN2A	56	58	122	96	70	40
MAPRE1P3	0	0	0	0	0	0
ENSG00000288089	0	0	1	0	0	0
CSRNP3	232	212	503	651	914	316
ENSG00000293576	14	12	18	23	0	0
ENSG00000293580	0	0	2	0	0	0
ENSG00000307262	0	0	0	0	0	0
GALNT3	762	734	1747	1124	85	73
ENSG00000235192	30	29	52	18	1	2
ENSG00000229195	1	0	0	0	0	1
TTC21B	951	950	1491	1362	2394	865
TTC21B-AS1	0	0	0	0	0	0
SCN1A-AS1	0	0	5	1	0	0
SCN1A	123	106	74	92	214	77
